price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Panelprogram,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,Parkolóhely ára
45.0,"XIV. kerület, Pillangó park ",50.0,2.0,0,2.0,közepes állapotú,|nincs megadva|,összkomfortos,3,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,2 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,|nincs megadva|,
89.9,"XIV. kerület, Alsórákos ",94.0,4.0,0,4.0,felújított,1981 és 2000 között,|nincs megadva|,3,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,4 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,egyéb kazán,|nincs megadva|,EE,
26.9,"XIV. kerület, Alsórákos ",27.0,1.0,0,,közepes állapotú,1950 és 1980 között,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,|nincs megadva|,távfűtés,|nincs megadva|,CC,
19.5,"XIV. kerület, Abonyi utca ",22.0,1.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
69.99,"XIV. kerület, Szugló utca ",75.0,2.0,0,40.0,jó állapotú,2001 és 2010 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,18 000  Ft/hó,külön helyiségben,délnyugat,panorámás,40 m|2|,nem,nem tetőtéri,,|nincs megadva|,"házközponti egyedi méréssel, gázkazán",van,AA+,
45.9,"XIV. kerület, Rákosszeg park ",56.0,2.0,1.0,4.0,jó állapotú,1981 és 2000 között,összkomfortos,2,4,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,kelet,kertre néz,4 m|2|,nem,nem tetőtéri,,udvari beálló - benne van az árban,távfűtés,|nincs megadva|,|nincs megadva|,
62.0,"XIV. kerület, Angol utca ",68.0,3.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
55.0,"XIV. kerület, Herminamező ",55.0,3.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,CC,
57.5,"XIV. kerület, Nagyzugló ",56.0,3.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,4,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,DD,
49.9,"XIV. kerület, Alsórákos ",53.0,2.0,0,2.0,felújított,1950 és 1980 között,összkomfortos,1,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 m|3|/hó,11 kWh/hó,|nincs megadva|,14 000  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,2 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
42.8,"XIV. kerület, Alsórákos ",56.0,2.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,2,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 m|3|/hó,11 kWh/hó,|nincs megadva|,12 432  Ft/hó,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,|nincs megadva|,,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
46.9,"XIV. kerület, Alsórákos ",47.0,2.0,0,2.0,közepes állapotú,1981 és 2000 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,2 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
44.9,"XIV. kerület, Nagyzugló ",62.0,3.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
30.9,"XIV. kerület, Rákosfalva - Füredi utcai lakótelep ",28.0,1.0,0,,közepes állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
26.5,"XIV. kerület, Alsórákos ",31.0,1.0,0,,jó állapotú,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
209.9,"XIV. kerület, Nagyzugló ",130.0,4.0,0,,újszerű,1950 és 1980 között,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,udvari beálló,hőszivattyú,|nincs megadva|,CC,
37.9,"XIV. kerület, Istvánmező ",43.0,1.0,1.0,3.0,közepes állapotú,1950 és 1980 között,összkomfortos,|nincs megadva|,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 200  Ft/hó,egy helyiségben,nyugat,utcai,3 m|2|,|nincs megadva|,|nincs megadva|,,"utca, közterület",gáz (konvektor),|nincs megadva|,|nincs megadva|,
55.8,"XIV. kerület, Istvánmező ",58.0,2.0,0,3.0,felújított,1950 előtt,|nincs megadva|,1,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,18 000  Ft/hó,|nincs megadva|,délkelet,utcai,3 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
79.9,"XIV. kerület, Czobor utca ",71.0,3.0,1.0,,jó állapotú,2001 és 2010 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,udvari beálló,gázkazán,van,|nincs megadva|,
40.0,"XIV. kerület, Róna utca ",33.0,1.0,1.0,,felújított,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,200 kWh/hó,30 000  Ft/hó,8 600  Ft/hó,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület","hűtő-fűtő klíma, elektromos fűtőpanel",|nincs megadva|,FF,
82.0,"XIV. kerület, Alsórákos ",66.0,3.0,0,9.0,újszerű,2018,összkomfortos,5,6,van,3 m-nél alacsonyabb,|nincs megadva|,igen,Nincs gáz bekötve az ingatlanba,180 kWh/hó,25 000  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,udvari,9 m|2|,nem,nem tetőtéri,,udvari beálló - benne van az árban,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
57.5,"XIV. kerület, Alsórákos ",56.0,3.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
29.8,"XIV. kerület, Nagyzugló ",34.0,1.0,0,,jó állapotú,1950 és 1980 között,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,,|nincs megadva|,gáz (konvektor),|nincs megadva|,|nincs megadva|,
159.0,"XIV. kerület, Herminamező ",110.0,3.0,0,,jó állapotú,2001 és 2010 között,összkomfortos,6,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
52.9,"XIV. kerület, Alsórákos ",48.0,2.0,0,,jó állapotú,1981 és 2000 között,|nincs megadva|,4,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
135.0,"XIV. kerület, Alsórákos ",118.0,5.0,0,,felújított,2001 és 2010 között,duplakomfortos,2,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely,|nincs megadva|,|nincs megadva|,|nincs megadva|,
28.5,"XIV. kerület, Alsórákos ",34.0,2.0,0,,jó állapotú,1950 és 1980 között,komfortos,földszint,2,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület",|nincs megadva|,|nincs megadva|,|nincs megadva|,
35.9,"XIV. kerület, Nagyzugló ",39.0,1.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,2,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,,"utca, közterület - ingyenes",|nincs megadva|,|nincs megadva|,|nincs megadva|,
94.5,"XIV. kerület, Alsórákos ",69.0,1.0,2.0,,felújított,2001 és 2010 között,összkomfortos,3,3,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,teremgarázs hely,|nincs megadva|,|nincs megadva|,|nincs megadva|,
111.9,"XIV. kerület, Alsórákos ",82.0,3.0,0,24.0,|nincs megadva|,2023,összkomfortos,2,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,24 m|2|,|nincs megadva|,|nincs megadva|,,teremgarázs hely - kötelező megvenni,"hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés",van - 15 cm,|nincs megadva|,6 M Ft
169.9,"XIV. kerület, Alsórákos ",140.0,4.0,0,46.0,újszerű,2023,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,dél,udvari,46 m|2|,|nincs megadva|,|nincs megadva|,,udvari beálló - megvásárolható,mennyezeti hűtés-fűtés,van - 15 cm,AA,3 M Ft
42.8,"XIV. kerület, Alsórákos ",56.0,2.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,2,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,|nincs megadva|,,,udvari beálló,|nincs megadva|,|nincs megadva|,|nincs megadva|,
59.9,"XIV. kerület, Erzsébet királyné útja ",58.0,2.0,1.0,,felújított,1950 és 1980 között,összkomfortos,1,3,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,tetőtéri,,"utca, közterület","gázkazán, hűtő-fűtő klíma",nincs,FF,
26.5,"XIV. kerület, Limanova tér 1.",36.0,1.0,0,,közepes állapotú,1950 előtt,összkomfortos,1,5,nincs,3 m-nél alacsonyabb,nincs,nem,2 m|3|/hó,166 kWh/hó,31 000  Ft/hó,23 000  Ft/hó,külön helyiségben,nyugat,kertre néz,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - fizetős övezet",gáz (konvektor),van,GG,
114.9,"XIV. kerület, Alsórákos ",87.0,4.0,0,18.0,|nincs megadva|,2024,duplakomfortos,1,2,|nincs megadva|,3 m-nél alacsonyabb,van,nem,Nincs gáz bekötve az ingatlanba,|nincs megadva|,25 000  Ft/hó,|nincs megadva|,külön és egyben is,délnyugat,kertre néz,18 m|2|,nem,nem tetőtéri,,önálló garázs - kötelező megvenni,"hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés",van - 15 cm,BB,6 M Ft
31.2,"XIV. kerület, Kerepesi út ",46.0,1.0,1.0,,felújítandó,|nincs megadva|,|nincs megadva|,3,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,részt vett,"utca, közterület",távfűtés,|nincs megadva|,|nincs megadva|,
127.5,"XIV. kerület, Alsórákos ",75.0,3.0,0,,újszerű,2015,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
44.9,"XIV. kerület, Alsórákos - Füredi utcai lakótelep ",46.0,2.0,0,,felújított,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
43.9,"XIV. kerület, Alsórákos ",44.0,2.0,0,7.8,újszerű,2012,összkomfortos,7,8,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,20  Ft/hó,|nincs megadva|,délnyugat,panorámás,7.8 m|2|,|nincs megadva|,nem tetőtéri,,teremgarázs hely - megvásárolható,házközponti egyedi méréssel,van - 8 cm,|nincs megadva|,7 M Ft
29.9,"XIV. kerület, Alsórákos ",32.0,1.0,0,,közepes állapotú,1950 és 1980 között,összkomfortos,2,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
34.9,"XIV. kerület, Alsórákos - Kacsóh Pongrác úti lakótelep ",49.0,2.0,0,,közepes állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
26.5,"XIV. kerület, Alsórákos ",31.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
135.0,"XIV. kerület, Alsórákos ",118.0,5.0,0,20.0,felújított,2001 és 2010 között,duplakomfortos,2,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,40 000  Ft/hó,|nincs megadva|,|nincs megadva|,kertre néz,20 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,AA,
69.0,"XIV. kerület, Alsórákos ",66.0,3.0,0,7.0,|nincs megadva|,2001 és 2010 között,összkomfortos,2,|nincs megadva|,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 600  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,7 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,BB,
57.9,"XIV. kerület, Nagy Lajos király útja ",81.0,2.0,1.0,,felújított,1950 és 1980 között,összkomfortos,2,4,nincs,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
42.0,"XIV. kerület, Alsórákos ",49.0,2.0,0,2.0,jó állapotú,1950 és 1980 között,összkomfortos,7,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 375  Ft/hó,|nincs megadva|,dél,utcai,2 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,távfűtés,|nincs megadva|,CC,
50.0,"XIV. kerület, Alsórákos ",67.0,3.0,0,,jó állapotú,|nincs megadva|,összkomfortos,2,3,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,kelet,utcai,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület","gázkazán, kandalló",van - 15 cm,|nincs megadva|,
39.9,"XIV. kerület, Alsórákos - Kacsóh Pongrác úti lakótelep ",54.0,2.0,0,4.0,jó állapotú,1950 és 1980 között,összkomfortos,1,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,|nincs megadva|,|nincs megadva|,kertre néz,4 m|2|,|nincs megadva|,,,|nincs megadva|,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
100.0,"XIV. kerület, Columbus utca 57/A",79.0,3.0,0,10.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 m|2|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
33.99,"XIV. kerület, Rákospatak park ",38.0,1.0,1.0,,felújított,|nincs megadva|,összkomfortos,4,9,van,3 m-nél alacsonyabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,panorámás,|nincs megadva|,nem,nem tetőtéri,,"utca, közterület - ingyenes",távfűtés,|nincs megadva|,|nincs megadva|,
109.0,"XIV. kerület, Alsórákos ",63.0,2.0,1.0,,jó állapotú,2001 és 2010 között,összkomfortos,3,|nincs megadva|,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,panorámás,|nincs megadva|,|nincs megadva|,zárószint,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,DD,
82.4,"XIV. kerület, Alsórákos ",81.0,3.0,0,30.0,felújított,2012,duplakomfortos,3,|nincs megadva|,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,30 m|2|,|nincs megadva|,zárószint,,|nincs megadva|,hőszivattyú,|nincs megadva|,CC,
88.0,"XIV. kerület, Ajtósi Dürer sor ",78.0,2.0,0,,felújított,|nincs megadva|,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,
24.5,"XIV. kerület, Ilosvai Selymes utca 73.",20.0,1.0,0,,jó állapotú,|nincs megadva|,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,5 200  Ft/hó,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,igen,|nincs megadva|,,"utca, közterület - ingyenes",elektromos fűtőpanel,van,|nincs megadva|,
40.99,"XIV. kerület, Alsórákos ",61.0,2.0,0,4.0,közepes állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,4 m|2|,|nincs megadva|,nem tetőtéri,,|nincs megadva|,gázkazán,|nincs megadva|,EE,
