price,adress,size,rooms,half_rooms,balcony,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,Panelprogram
68.9,"III. kerület, Tímár utca ",70.0,2.0,1.0,,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
117.0,"II. kerület, Margit körút ",81.0,3.0,0,7.84,újszerű,2019,duplakomfortos,4,6,van,3 m-nél magasabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,33 200  Ft/hó,külön és egyben is,délkelet,utcai,7.84 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,házközponti egyedi méréssel,van,|nincs megadva|,
32.0,"III. kerület, Pacsirtamező utca 35.",45.0,2.0,0,,közepes állapotú,1950 előtt,komfortos,földszint,3,|nincs megadva|,3 m-nél magasabb,nincs,nem,110 m|3|/hó,180 kWh/hó,20 000  Ft/hó,13 725  Ft/hó,egy helyiségben,észak,udvari,|nincs megadva|,nem,|nincs megadva|,"utca, közterület",,gáz (konvektor),|nincs megadva|,|nincs megadva|,
54.5,"II. kerület, Országút ",60.0,2.0,0,4.0,felújított,1950 előtt,|nincs megadva|,7,7,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,15 000  Ft/hó,külön helyiségben,nyugat,utcai,4 m|2|,nem,zárószint,|nincs megadva|,,"házközponti, hűtő-fűtő klíma",van - 20 cm,|nincs megadva|,
150.0,"II. kerület, Budakeszi út 77.",136.0,4.0,0,50.0,jó állapotú,2001 és 2010 között,duplakomfortos,földszint,9,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,120  Ft/hó,külön és egyben is,dél,kertre néz,50 m|2|,igen,nem tetőtéri,teremgarázs hely - benne van az árban,,fan-coil,van,|nincs megadva|,
49.9,"II. kerület, Törökvész ",40.0,1.0,0,,|nincs megadva|,|nincs megadva|,komfortos,|nincs megadva|,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 950  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
449.0,"II. kerület, Pusztaszeri út ",98.0,3.0,0,,|nincs megadva|,2017,duplakomfortos,3,|nincs megadva|,van,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,hőszivattyú,|nincs megadva|,|nincs megadva|,
90.0,"I. kerület, Krisztinaváros - Váralja ",84.0,2.0,1.0,,jó állapotú,1950 előtt,összkomfortos,1,4,van,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 760  Ft/hó,|nincs megadva|,északkelet,kertre néz,|nincs megadva|,igen,|nincs megadva|,"utca, közterület",,gáz (konvektor),nincs,|nincs megadva|,
82.5,"I. kerület, Krisztina körút ",87.0,3.0,0,,közepes állapotú,1950 előtt,|nincs megadva|,1,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,
56.5,"II. kerület, Tölgyfa utca ",46.0,2.0,0,,felújított,1950 előtt,|nincs megadva|,2,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,északkelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gáz (konvektor),|nincs megadva|,EE,
99.9,"II. kerület, Szemlőhegy ",60.0,2.0,0,6.0,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,|nincs megadva|,dél,kertre néz,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
42.8,"III. kerület, Békásmegyeri lakótelep hegy felől ",50.0,1.0,2.0,4.3,jó állapotú,1950 és 1980 között,összkomfortos,6,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 200  Ft/hó,külön helyiségben,nyugat,panorámás,4.3 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
89.9,"III. kerület, Rómaifürdő - Rómaipart ",64.0,1.0,2.0,3.4,újszerű,2001 és 2010 között,összkomfortos,1,4,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,28 800  Ft/hó,egy helyiségben,északnyugat,kertre néz,3.4 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely,,házközponti,|nincs megadva|,|nincs megadva|,
47.4,"II. kerület, Törökvész ",40.0,1.0,0,10.0,közepes állapotú,1950 előtt,|nincs megadva|,szuterén,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 950  Ft/hó,|nincs megadva|,délkelet,utcai,10 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
109.0,"II. kerület, Margit körút ",101.0,3.0,0,12.0,felújított,1950 előtt,összkomfortos,3,8,van,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,40 000  Ft/hó,külön helyiségben,délkelet,utcai,12 m|2|,nem,nem tetőtéri,"utca, közterület",,házközponti,|nincs megadva|,|nincs megadva|,
57.8,"III. kerület, Óbudai lakótelep ",69.0,3.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,7,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 870  Ft/hó,külön helyiségben,nyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
46.98,"III. kerület, Óbudai lakótelep ",48.0,2.0,0,4.0,jó állapotú,1950 és 1980 között,összkomfortos,9,10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,12 000  Ft/hó,külön helyiségben,kelet,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
41.9,"III. kerület, Békásmegyeri lakótelep Duna felől ",52.0,2.0,0,,jó állapotú,1950 és 1980 között,összkomfortos,3,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - ingyenes",,távfűtés egyedi méréssel,nincs,|nincs megadva|,|nincs megadva|
71.0,"III. kerület, Békásmegyer-Ófalu ",77.0,2.0,1.0,,jó állapotú,1950 és 1980 között,összkomfortos,földszint,2,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délkelet,utcai,|nincs megadva|,igen,|nincs megadva|,önálló garázs - benne van az árban,,gázkazán,|nincs megadva|,|nincs megadva|,
38.9,"II. kerület, Templom utca ",52.0,2.0,0,,felújítandó,1981 és 2000 között,|nincs megadva|,földszint,földszintes,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
94.9,"III. kerület, Csillaghegy ",62.0,3.0,0,,felújított,1950 és 1980 között,|nincs megadva|,7,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,
86.9,"III. kerület, Békásmegyeri lakótelep Duna felől ",77.0,3.0,0,9.0,jó állapotú,2001 és 2010 között,|nincs megadva|,9,|nincs megadva|,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,kertre néz,9 m|2|,|nincs megadva|,zárószint,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
113.65,"III. kerület, Csillaghegy ",61.0,3.0,0,21.0,újszerű,2020,|nincs megadva|,földszint,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,kertre néz,21 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,hőszivattyú,|nincs megadva|,AA,
69.0,"III. kerület, Békásmegyer-Ófalu ",48.0,2.0,1.0,,felújított,1950 és 1980 között,összkomfortos,|nincs megadva|,földszintes,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,|nincs megadva|,délnyugat,udvari,|nincs megadva|,igen,|nincs megadva|,udvari beálló - benne van az árban,,hőszivattyú,van,|nincs megadva|,
188.21,"III. kerület, Kadosa utca ",79.0,3.0,0,12.0,újszerű,2022,luxus,2,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,32 000  Ft/hó,|nincs megadva|,kelet,panorámás,12 m|2|,|nincs megadva|,|nincs megadva|,udvari beálló - megvásárolható,6 M Ft,"padlófűtés, hűtő-fűtő klíma",van - 20 cm,BB,
84.8,"II. kerület, Pasarét ",61.0,2.0,0,8.0,felújított,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,utcai,8 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,CC,
128.0,"II. kerület, Szemlőhegy ",92.0,4.0,0,8.0,felújítandó,|nincs megadva|,összkomfortos,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,|nincs megadva|,|nincs megadva|,panorámás,8 m|2|,|nincs megadva|,nem tetőtéri,önálló garázs - benne van az árban,,"gázkazán, hűtő-fűtő klíma",|nincs megadva|,|nincs megadva|,
32.5,"III. kerület, Békásmegyeri lakótelep hegy felől ",36.0,1.0,0,,közepes állapotú,1981 és 2000 között,|nincs megadva|,4,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
154.9,"III. kerület, Korongozó utca ",107.0,3.0,1.0,28.0,újszerű,2001 és 2010 között,összkomfortos,1,2,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,délnyugat,panorámás,28 m|2|,igen,nem tetőtéri,teremgarázs hely - kötelező megvenni,10 M Ft,gázkazán,|nincs megadva|,|nincs megadva|,
47.5,"III. kerület, Békásmegyeri lakótelep Duna felől ",51.0,2.0,0,4.0,felújított,1981 és 2000 között,összkomfortos,9,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,panorámás,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
305.0,"I. kerület, Márvány utca ",125.0,4.0,0,6.5,újszerű,2019,duplakomfortos,3,|nincs megadva|,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,panorámás,6.5 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,9 M Ft,egyéb,|nincs megadva|,|nincs megadva|,
46.8,"III. kerület, Békásmegyeri lakótelep Duna felől ",50.0,2.0,0,,felújított,1981 és 2000 között,összkomfortos,8,10,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
300.0,"I. kerület, Víziváros ",133.0,3.0,1.0,4.0,felújított,1950 előtt,összkomfortos,2,6,van,3 m-nél magasabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,4 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
159.0,"I. kerület, Vár ",63.0,2.0,0,3.0,újszerű,2001 és 2010 között,duplakomfortos,1,5,van,3 m-nél alacsonyabb,van,igen,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,külön és egyben is,délkelet,kertre néz,3 m|2|,nem,|nincs megadva|,teremgarázs hely - benne van az árban,,fan-coil,|nincs megadva|,|nincs megadva|,
67.0,"II. kerület, Hűvösvölgyi út ",56.0,2.0,0,4.0,jó állapotú,|nincs megadva|,összkomfortos,félemelet,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,80 m|3|/hó,120 kWh/hó,|nincs megadva|,16 000  Ft/hó,külön helyiségben,|nincs megadva|,kertre néz,4 m|2|,nem,|nincs megadva|,önálló garázs - megvásárolható,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
97.0,"II. kerület, Hűvösvölgyi út ",73.0,2.0,1.0,5.0,jó állapotú,1981 és 2000 között,összkomfortos,félemelet,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,90 m|3|/hó,130 kWh/hó,|nincs megadva|,20 206  Ft/hó,külön és egyben is,délnyugat,kertre néz,5 m|2|,nem,|nincs megadva|,önálló garázs - megvásárolható,|nincs megadva|,gázkazán,|nincs megadva|,|nincs megadva|,
439.0,"II. kerület, Szemlőhegy ",163.0,5.0,0,40.0,felújított,2017,luxus,3,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,panorámás,40 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely,,gázkazán,|nincs megadva|,|nincs megadva|,
85.0,"II. kerület, Ürömi utca ",88.0,4.0,0,,jó állapotú,1981 és 2000 között,duplakomfortos,1,4,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,36 000  Ft/hó,egy helyiségben,északkelet,utcai,|nincs megadva|,nem,nem tetőtéri,önálló garázs - kötelező megvenni,3 M Ft,|nincs megadva|,|nincs megadva|,|nincs megadva|,
42.0,"III. kerület, Kaszásdűlői lakótelep ",53.0,2.0,0,,jó állapotú,1981 és 2000 között,|nincs megadva|,1,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,távfűtés,|nincs megadva|,|nincs megadva|,|nincs megadva|
39.9,"I. kerület, Víziváros - Váralja ",31.0,1.0,0,,jó állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,7 800  Ft/hó,|nincs megadva|,dél,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,
43.9,"III. kerület, Pünkösdfürdő utca 38-40.",34.0,1.0,1.0,6.0,jó állapotú,2016,összkomfortos,3,10,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,nyugat,|nincs megadva|,6 m|2|,|nincs megadva|,|nincs megadva|,udvari beálló - kötelező megvenni,4 M Ft,házközponti egyedi méréssel,van,|nincs megadva|,
69.9,"III. kerület, Csillaghegy - Forrásliget-lakópark ",45.0,2.0,0,45.0,újszerű,2001 és 2010 között,összkomfortos,3,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,45 m|2|,nem,penthouse,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,
235.0,"II. kerület, Rómer Flóris utca ",102.0,3.0,1.0,20.0,jó állapotú,2001 és 2010 között,duplakomfortos,1,3,van,3 m-nél alacsonyabb,van,|nincs megadva|,Nincs gáz bekötve az ingatlanba,|nincs megadva|,20 000  Ft/hó,129  Ft/hó,külön és egyben is,kelet,kertre néz,20 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - benne van az árban,,"házközponti egyedi méréssel, fan-coil",|nincs megadva|,|nincs megadva|,
185.0,"III. kerület, Békásmegyer-Ófalu ",140.0,3.0,0,26.0,felújított,2001 és 2010 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,26 m|2|,|nincs megadva|,zárószint,|nincs megadva|,,hőszivattyú,|nincs megadva|,|nincs megadva|,
185.0,"III. kerület, Békásmegyer-Ófalu ",140.0,3.0,0,26.0,felújított,2001 és 2010 között,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,26 m|2|,|nincs megadva|,zárószint,|nincs megadva|,,hőszivattyú,|nincs megadva|,|nincs megadva|,
230.0,"III. kerület, Rómaifürdő - Rómaipart ",171.0,3.0,0,,újszerű,2013,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
230.0,"III. kerület, Rómaifürdő - Pók utcai lakótelep ",171.0,3.0,0,,újszerű,2013,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,van,|nincs megadva|,
44.9,"III. kerület, Miklós utca ",48.0,2.0,0,4.0,felújított,|nincs megadva|,összkomfortos,9,10,van,|nincs megadva|,van,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,kelet,utcai,4 m|2|,|nincs megadva|,|nincs megadva|,"utca, közterület",,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,|nincs megadva|
96.0,"II. kerület, Víziváros ",80.0,3.0,0,,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,40 000 000  Ft/hó,|nincs megadva|,|nincs megadva|,délkelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
79.0,"I. kerület, Krisztinaváros ",74.0,3.0,0,,közepes állapotú,|nincs megadva|,|nincs megadva|,földszint,5,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,
119.0,"I. kerület, Úri utca ",52.0,1.0,2.0,,újszerű,1950 és 1980 között,összkomfortos,3,3,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,távfűtés,|nincs megadva|,|nincs megadva|,
38.5,"II. kerület, Pasarét ",37.0,3.0,0,,jó állapotú,1950 és 1980 között,félkomfortos,szuterén,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,egyéb,|nincs megadva|,|nincs megadva|,
99.9,"II. kerület, Rózsadomb ",60.0,2.0,0,6.0,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13  Ft/hó,|nincs megadva|,dél,kertre néz,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,
54.0,"II. kerület, Zöldmál ",52.0,2.0,0,4.0,közepes állapotú,1981 és 2000 között,|nincs megadva|,4,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,29 900  Ft/hó,|nincs megadva|,kelet,kertre néz,4 m|2|,|nincs megadva|,,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,
