price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,Akadálymentesített,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Parkolóhely ára,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Panelprogram
85.0,"II. kerület, Máriaremetei út ",85.0,1.0,3.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
59.9,"II. kerület, Budakeszi út ",52.0,1.0,0,jó állapotú,1950 és 1980 között,összkomfortos,félemelet,|nincs megadva|,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,,
230.06,"II. kerület, Rózsadomb ",102.0,3.0,0,jó állapotú,2001 és 2010 között,duplakomfortos,1,4,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,udvari,15 m|2|,nem,nem tetőtéri,teremgarázs hely - benne van az árban,,"házközponti egyedi méréssel, fan-coil",|nincs megadva|,|nincs megadva|,15.0,
46.0,"III. kerület, Veder utca 6.",50.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|
399.0,"III. kerület, Héthalom utca ",120.0,4.0,0,újszerű,2020,luxus,2,2,|nincs megadva|,3 m-nél magasabb,van,nem,|nincs megadva|,|nincs megadva|,20 000  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,panorámás,200 m|2|,igen,penthouse,teremgarázs hely - benne van az árban,,"gázkazán, padlófűtés, hűtő-fűtő klíma",van,|nincs megadva|,200.0,
40.9,"III. kerület, Óbuda - Filatorigát ",40.0,2.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
45.0,"III. kerület, Amfiteátrum utca 26.",51.0,1.0,2.0,jó állapotú,1981 és 2000 között,|nincs megadva|,4,4,nincs,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,külön helyiségben,nyugat,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",,távfűtés egyedi méréssel,nincs,|nincs megadva|,,|nincs megadva|
49.0,"III. kerület, Kadosa utca ",53.0,3.0,0,felújított,1950 és 1980 között,összkomfortos,3,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti,|nincs megadva|,|nincs megadva|,,|nincs megadva|
101.0,"I. kerület, Batthyány utca 26.",101.0,4.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
60.9,"II. kerület, Országút ",51.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,kertre néz,6 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,cserépkályha,|nincs megadva|,|nincs megadva|,6.0,
135.0,"II. kerület, Balogh Ádám köz ",105.0,3.0,0,közepes állapotú,1981 és 2000 között,összkomfortos,2,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,8 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,8.0,
68.5,"II. kerület, Rómer Flóris utca ",80.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,cserépkályha,|nincs megadva|,|nincs megadva|,,
79.9,"I. kerület, Szabó Ilonka utca ",57.0,2.0,0,felújított,1950 előtt,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
99.9,"I. kerület, Víziváros - Váralja ",75.0,3.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délkelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
12.9,"III. kerület, Kaszás dűlő ",51.0,1.0,2.0,jó állapotú,|nincs megadva|,|nincs megadva|,3,10,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,11 000  Ft/hó,külön helyiségben,nyugat,panorámás,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,távfűtés egyedi méréssel,van,|nincs megadva|,4.0,részt vett
54.9,"I. kerület, Hattyú utca ",34.0,1.0,0,felújított,1950 előtt,|nincs megadva|,földszint,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,egyéb,|nincs megadva|,|nincs megadva|,,
108.0,"I. kerület, Fő utca ",98.0,2.0,0,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,dél,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,,
99.0,"I. kerület, Krisztinaváros - Váralja ",88.0,3.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,házközponti egyedi méréssel,|nincs megadva|,|nincs megadva|,,
79.9,"I. kerület, Vár ",41.0,1.0,0,közepes állapotú,1950 előtt,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,13 000  Ft/hó,|nincs megadva|,északnyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
89.0,"I. kerület, Tóth Árpád sétány ",56.0,2.0,0,felújítandó,1950 előtt,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
122.0,"III. kerület, Szépvölgyi út ",80.0,3.0,0,újszerű,1950 és 1980 között,összkomfortos,1,3,nincs,|nincs megadva|,nincs,nem,90 m|3|/hó,110 kWh/hó,30 000  Ft/hó,16 000  Ft/hó,külön helyiségben,dél,udvari,11 m|2|,nem,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,11.0,
277.19,"II. kerület, II/A kerület - Budaliget ",125.0,3.0,0,|nincs megadva|,2023,duplakomfortos,4,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,északkelet,panorámás,64.5 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - benne van az árban,,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,|nincs megadva|,64.5,
55.9,"III. kerület, Óbudai lakótelep ",68.0,3.0,0,felújított,1981 és 2000 között,összkomfortos,1,több mint 10,van,3 m-nél alacsonyabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,külön helyiségben,kelet,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,,|nincs megadva|
105.0,"II. kerület, Margit körút ",88.0,3.0,0,felújítandó,|nincs megadva|,|nincs megadva|,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,|nincs megadva|,|nincs megadva|,panorámás,9 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,9.0,
34.0,"III. kerület, Bogdáni út 20.",36.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
36.99,"I. kerület, Kosciuszkó Tádé utca ",22.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
39.9,"I. kerület, Krisztina körút ",27.0,1.0,0,újszerű,|nincs megadva|,összkomfortos,földszint,3,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,házközponti,|nincs megadva|,|nincs megadva|,,
152.9,"II. kerület, Szépilona ",97.0,3.0,0,közepes állapotú,1981 és 2000 között,összkomfortos,1,|nincs megadva|,nincs,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,21 526  Ft/hó,|nincs megadva|,délnyugat,kertre néz,15 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,15.0,
760.0,"II. kerület, Bem rakpart 44.",96.0,3.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
264.0,"II. kerület, Érmelléki utca 4.",89.0,3.0,0,felújított,1950 előtt,összkomfortos,2,3,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,7 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,7.0,
99.9,"II. kerület, Országút ",89.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,félemelet,|nincs megadva|,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,|nincs megadva|,délnyugat,udvari,5 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,5.0,
109.9,"II. kerület, Detrekő utca ",88.0,3.0,0,jó állapotú,1950 és 1980 között,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
36.9,"III. kerület, Zápor utca 61.",48.0,2.0,0,felújítandó,1950 és 1980 között,összkomfortos,1,10,van,3 m-nél alacsonyabb,nincs,igen,|nincs megadva|,|nincs megadva|,|nincs megadva|,8 400  Ft/hó,külön helyiségben,nyugat,utcai,4 m|2|,nem,nem tetőtéri,"utca, közterület",,távfűtés egyedi méréssel,|nincs megadva|,|nincs megadva|,4.0,|nincs megadva|
170.0,"II. kerület, Felhévíz ",127.0,3.0,0,felújított,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
59.0,"III. kerület, Békásmegyeri lakótelep hegy felől ",73.0,3.0,0,felújított,1981 és 2000 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,távfűtés,|nincs megadva|,|nincs megadva|,,|nincs megadva|
33.0,"III. kerület, Vízimolnár utca ",27.0,1.0,0,jó állapotú,1981 és 2000 között,összkomfortos,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 000  Ft/hó,egy helyiségben,dél,kertre néz,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,távfűtés,|nincs megadva|,|nincs megadva|,,|nincs megadva|
39.9,"III. kerület, Zemplén Győző utca ",52.0,1.0,2.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,4.0,|nincs megadva|
180.0,"II. kerület, Törökvész út ",140.0,4.0,0,felújítandó,1981 és 2000 között,duplakomfortos,|nincs megadva|,3,|nincs megadva|,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,panorámás,30 m|2|,igen,|nincs megadva|,önálló garázs - megvásárolható,10 M Ft,gázkazán,|nincs megadva|,|nincs megadva|,30.0,
185.0,"II. kerület, Nyék ",320.0,3.0,0,jó állapotú,2001 és 2010 között,összkomfortos,földszint,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,délnyugat,kertre néz,11 m|2|,igen,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,11.0,
37.9,"II. kerület, Repkény utca ",30.0,1.0,0,közepes állapotú,|nincs megadva|,összkomfortos,földszint,|nincs megadva|,|nincs megadva|,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,35 000  Ft/hó,13 500  Ft/hó,egy helyiségben,észak,kertre néz,|nincs megadva|,igen,|nincs megadva|,|nincs megadva|,,egyéb kazán,van,DD,,
170.0,"II. kerület, Frankel Leó út ",127.0,3.0,0,felújított,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,
140.0,"II. kerület, Lipótmezei út 10.",89.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,14 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,14.0,
64.8,"II. kerület, Kuruc utca 4.",41.0,2.0,0,felújított,1950 előtt,összkomfortos,1,4,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,1 000  Ft/hó,külön helyiségben,délnyugat,kertre néz,|nincs megadva|,igen,nem tetőtéri,"utca, közterület - ingyenes",,gázkazán,van - 18 cm,|nincs megadva|,,
65.0,"II. kerület, Zöldlomb utca ",55.0,2.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,3,4,nincs,3 m-nél alacsonyabb,van,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,34 600  Ft/hó,külön helyiségben,|nincs megadva|,kertre néz,2 m|2|,nem,,udvari beálló - benne van az árban,,házközponti,van,|nincs megadva|,2.0,
59.0,"III. kerület, Evező utca ",55.0,2.0,0,jó állapotú,1950 és 1980 között,összkomfortos,földszint,4,nincs,3 m-nél magasabb,nincs,nem,Nincs gáz bekötve az ingatlanba,250 kWh/hó,|nincs megadva|,21 000  Ft/hó,külön helyiségben,észak,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,"házközponti egyedi méréssel, távfűtés egyedi méréssel",nincs,|nincs megadva|,,
65.0,"I. kerület, Attila út ",59.0,2.0,0,|nincs megadva|,|nincs megadva|,összkomfortos,földszint,5,|nincs megadva|,3 m-nél alacsonyabb,nincs,nem,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,29 000  Ft/hó,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,nem,|nincs megadva|,"utca, közterület",,távfűtés egyedi méréssel,van,AA,,
170.0,"II. kerület, Frankel Leó út ",127.0,3.0,0,felújított,1950 előtt,duplakomfortos,3,4,nincs,3 m-nél magasabb,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 812  Ft/hó,egy helyiségben,kelet,utcai,5 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",,gázkazán,nincs,|nincs megadva|,5.0,
78.0,"I. kerület, Hunyadi János út ",60.0,2.0,0,közepes állapotú,1950 és 1980 között,összkomfortos,3,|nincs megadva|,nincs,|nincs megadva|,nincs,nem,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,panorámás,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",,gázkazán,|nincs megadva|,|nincs megadva|,,
98.0,"II. kerület, Víziváros ",101.0,4.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,5,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,34 515  Ft/hó,külön és egyben is,északnyugat,utcai,8 m|2|,|nincs megadva|,tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,8.0,
60.0,"III. kerület, Kis Korona utca ",70.0,3.0,0,felújított,|nincs megadva|,|nincs megadva|,7,|nincs megadva|,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,külön helyiségben,délnyugat,panorámás,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|
87.0,"II. kerület, Országút ",99.0,2.0,1.0,felújított,1950 és 1980 között,összkomfortos,2,|nincs megadva|,nincs,3 m-nél magasabb,van,|nincs megadva|,100 m|3|/hó,100 kWh/hó,|nincs megadva|,20 000  Ft/hó,egy helyiségben,dél,udvari,3 m|2|,|nincs megadva|,nem tetőtéri,|nincs megadva|,,gázkazán,|nincs megadva|,|nincs megadva|,3.0,
31.0,"III. kerület, Amfiteátrum utca 26.",27.0,1.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|,|nincs megadva|,|nincs megadva|,,|nincs megadva|
89.5,"II. kerület, Pasaréti út ",69.0,3.0,0,felújítandó,|nincs megadva|,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,|nincs megadva|,nem,nem tetőtéri,udvari beálló - benne van az árban,,gáz (konvektor),|nincs megadva|,|nincs megadva|,,
