price,adress,size,rooms,half_rooms,Ingatlan állapota,Építés éve,Komfort,Emelet,Épület szintjei,Lift,Belmagasság,Légkondicionáló,"Átlag gázfogyasztás
                            |info|","Átlag áramfogyasztás
                            |info|",Rezsiköltség,Közös költség,Akadálymentesített,Fürdő és wc,Tájolás,Kilátás,Erkély mérete,Kertkapcsolatos,Tetőtér,Parkolás,Fűtés,Szigetelés,Energiatanúsítvány,balcony,Panelprogram,Parkolóhely ára,Energetikai tanúsítvány
106.0,"VIII. kerület, Józsefváros - Corvinnegyed ",126.0,5.0,0,felújítandó,|nincs megadva|,duplakomfortos,4,|nincs megadva|,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,34 000  Ft/hó,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
94.99,"VIII. kerület, Józsefváros - Palotanegyed ",98.0,4.0,0,jó állapotú,1950 előtt,|nincs megadva|,2,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északkelet,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
27.9,"VIII. kerület, Józsefváros - Orczynegyed ",39.0,1.0,0,felújítandó,1950 előtt,komfortos,4,5,nincs,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 500  Ft/hó,|nincs megadva|,külön helyiségben,kelet,udvari,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - ingyenes",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
25.0,"VIII. kerület, Tolnai Lajos utca 5. 1/13.",30.0,2.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
90.26,"VIII. kerület, Kőris utca 1.",54.0,2.0,0,új építésű,2023,összkomfortos,6,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,udvari,6.47 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.47,,,BB
73.57,"VIII. kerület, Kőris utca 1.",44.0,2.0,0,új építésű,2023,összkomfortos,3,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,kelet,udvari,6.41 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.41,,,BB
74.05,"VIII. kerület, Kőris utca 1.",46.0,2.0,0,új építésű,2023,összkomfortos,3,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,dél,udvari,4.83 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,4.83,,,BB
74.26,"VIII. kerület, Kőris utca 1.",44.0,2.0,0,új építésű,2023,összkomfortos,3,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,utcai,6.94 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.94,,,BB
82.6,"VIII. kerület, Kőris utca 1.",54.0,2.0,0,új építésű,2023,összkomfortos,3,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,utcai,6.49 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.49,,,BB
59.45,"VIII. kerület, Kőris utca 1.",34.0,1.0,0,új építésű,2023,összkomfortos,3,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,udvari,5.52 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,5.52,,,BB
93.17,"VIII. kerület, Kőris utca 1.",60.0,3.0,0,új építésű,2023,összkomfortos,4,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,kelet,udvari,5.98 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,5.98,,,BB
99.45,"VIII. kerület, Kőris utca 1.",67.0,3.0,0,új építésű,2023,összkomfortos,4,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,utcai,3.73 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,3.73,,,BB
79.78,"VIII. kerület, Kőris utca 1.",49.0,2.0,0,új építésű,2023,összkomfortos,4,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,udvari,4.68 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,4.68,,,BB
75.7,"VIII. kerület, Kőris utca 1.",45.0,2.0,0,új építésű,2023,összkomfortos,6,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,kelet,udvari,6.41 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.41,,,BB
79.06,"VIII. kerület, Kőris utca 1.",47.0,2.0,0,új építésű,2023,összkomfortos,6,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,kelet,udvari,6.14 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.14,,,BB
75.7,"VIII. kerület, Kőris utca 1.",38.0,2.0,0,új építésű,2023,összkomfortos,6,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,észak,utcai,10.93 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,10.93,,,BB
75.36,"VIII. kerület, Kőris utca 1.",35.0,2.0,0,új építésű,2023,összkomfortos,6,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,észak,utcai,12.65 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,12.65,,,BB
67.48,"VIII. kerület, Kőris utca 1.",44.0,2.0,0,új építésű,2023,összkomfortos,1,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,utcai,6.75 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.75,,,|nincs megadva|
92.82,"VIII. kerület, Kőris utca 1.",67.0,3.0,0,új építésű,2023,összkomfortos,2,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,utcai,3.73 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,3.73,,,BB
73.72,"VIII. kerület, Kőris utca 1.",44.0,2.0,0,új építésű,2023,összkomfortos,2,7,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,nyugat,utcai,6.94 m|2|,nem,nem tetőtéri,|nincs megadva|,"távfűtés egyedi méréssel, hőszivattyú",van - 30 cm,,6.94,,,BB
52.9,"VIII. kerület, Rákóczi út ",63.0,2.0,0,közepes állapotú,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
52.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",63.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,|nincs megadva|,egy helyiségben,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
52.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",63.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,1,3,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,16 000  Ft/hó,|nincs megadva|,egy helyiségben,észak,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
31.0,"VIII. kerület, Józsefváros - Magdolnanegyed ",43.0,2.0,0,közepes állapotú,1950 előtt,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 000  Ft/hó,nem,egy helyiségben,délkelet,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri",|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
71.6,"VIII. kerület, József körút ",83.0,2.0,0,közepes állapotú,|nincs megadva|,összkomfortos,3,|nincs megadva|,van,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,22 000  Ft/hó,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,,,,,|nincs megadva|
41.0,"VIII. kerület, Tömő utca ",55.0,2.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,9,több mint 10,van,3 m-nél alacsonyabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,házközponti,|nincs megadva|,,,,,|nincs megadva|
85.9,"VIII. kerület, Józsefváros - Palotanegyed ",69.0,2.0,0,felújított,1950 előtt,|nincs megadva|,2,4,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
92.0,"VIII. kerület, Rákóczi út 59.",115.0,4.0,0,jó állapotú,1950 előtt,|nincs megadva|,3,5,van,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,40 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön helyiségben,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
33.0,"VIII. kerület, Nagy Fuvaros utca ",63.0,2.0,0,közepes állapotú,1950 előtt,|nincs megadva|,1,2,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,21 000  Ft/hó,|nincs megadva|,nem,|nincs megadva|,délnyugat,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület - fizetős övezet",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
46.0,"VIII. kerület, Kőris utca ",78.0,5.0,0,felújítandó,1950 előtt,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
125.0,"VIII. kerület, Práter utca 59.",110.0,3.0,0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,50 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
79.9,"VIII. kerület, Baross utca ",62.0,3.0,0,|nincs megadva|,2022,összkomfortos,2,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,kelet,udvari,4 m|2|,nem,nem tetőtéri,|nincs megadva|,"hőszivattyú, mennyezeti hűtés-fűtés",|nincs megadva|,,4.0,,,|nincs megadva|
44.9,"VIII. kerület, Baross utca ",36.0,1.0,0,|nincs megadva|,2022,összkomfortos,5,6,van,3 m-nél alacsonyabb,van,Nincs gáz bekötve az ingatlanba,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,|nincs megadva|,"hőszivattyú, mennyezeti hűtés-fűtés",|nincs megadva|,,,,,AA
46.9,"VIII. kerület, Kerepesi út ",54.0,1.0,1.0,jó állapotú,1950 és 1980 között,összkomfortos,2,4,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,54 000  Ft/hó,|nincs megadva|,nem,egy helyiségben,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,udvari beálló - benne van az árban,gázkazán,|nincs megadva|,,,,,|nincs megadva|
98.9,"VIII. kerület, Corvin sétány 2/C",70.0,3.0,0,újszerű,2011,összkomfortos,3,8,van,3 m-nél alacsonyabb,van,|nincs megadva|,150 kWh/hó,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,|nincs megadva|,utcai,1 m|2|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",házközponti egyedi méréssel,|nincs megadva|,,1.0,,,|nincs megadva|
32.0,"VIII. kerület, Lujza utca 23.",40.0,1.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,19 500  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
39.9,"VIII. kerület, Kálvária utca ",83.0,3.0,0,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kelet,|nincs megadva|,|nincs megadva|,|nincs megadva|,zárószint,|nincs megadva|,gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
27.0,"VIII. kerület, Mátyás tér ",25.0,1.0,0,jó állapotú,|nincs megadva|,|nincs megadva|,3,|nincs megadva|,nincs,3 m-nél magasabb,|nincs megadva|,1 m|3|/hó,1 kWh/hó,12 000  Ft/hó,15 000  Ft/hó,nem,egy helyiségben,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,gáz (konvektor),nincs,,,,,|nincs megadva|
19.9,"VIII. kerület, Kőris utca ",76.0,2.0,1.0,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,60 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,2 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,2.0,,,|nincs megadva|
55.0,"VIII. kerület, Kálvária tér ",55.0,3.0,0,felújított,1950 előtt,|nincs megadva|,5,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
30.9,"VIII. kerület, Józsefváros - Orczynegyed ",44.0,1.0,0,jó állapotú,1950 előtt,komfortos,földszint,3,nincs,3 m-nél magasabb,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,egy helyiségben,dél,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület - fizetős övezet",gázkazán,|nincs megadva|,,,,,|nincs megadva|
58.8,"VIII. kerület, Rökk Szilárd utca ",98.0,4.0,0,felújítandó,1950 előtt,|nincs megadva|,félemelet,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,egyéb,|nincs megadva|,,,,,|nincs megadva|
37.0,"VIII. kerület, Kálvária tér ",58.0,2.0,0,közepes állapotú,1950 előtt,|nincs megadva|,3,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,|nincs megadva|,|nincs megadva|,,,,,|nincs megadva|
86.9,"VIII. kerület, Baross utca ",60.0,3.0,0,|nincs megadva|,2022,összkomfortos,földszint,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön helyiségben,északkelet,kertre néz,12 m|2|,igen,nem tetőtéri,|nincs megadva|,"mennyezeti hűtés-fűtés, padlófűtés",|nincs megadva|,,12.0,,,AA+
57.9,"VIII. kerület, Józsefváros - Népszínháznegyed ",75.0,3.0,0,jó állapotú,1950 előtt,összkomfortos,1,|nincs megadva|,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,30 000  Ft/hó,|nincs megadva|,|nincs megadva|,egy helyiségben,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",gázkazán,|nincs megadva|,,,,,|nincs megadva|
42.5,"VIII. kerület, Stróbl Alajos utca ",54.0,2.0,0,jó állapotú,1950 előtt,összkomfortos,2,2,nincs,3 m-nél alacsonyabb,van,55 m|3|/hó,140 kWh/hó,30 000  Ft/hó,14 920  Ft/hó,nem,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),nincs,,,,,|nincs megadva|
37.99,"VIII. kerület, Orczy tér ",32.0,1.0,0,|nincs megadva|,2001 és 2010 között,|nincs megadva|,1,4,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,10 830  Ft/hó,|nincs megadva|,igen,egy helyiségben,|nincs megadva|,|nincs megadva|,4 m|2|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,,4.0,,,|nincs megadva|
64.8,"VIII. kerület, Dankó utca 23-25.",46.0,2.0,0,új építésű,2025,összkomfortos,5,6,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,igen,külön és egyben is,nyugat,udvari,9 m|2|,|nincs megadva|,|nincs megadva|,teremgarázs hely - megvásárolható,"házközponti, hőszivattyú",|nincs megadva|,,9.0,,5 M Ft,BB
24.9,"VIII. kerület, Diószegi Sámuel utca ",46.0,1.0,1.0,jó állapotú,|nincs megadva|,komfortos,2,4,nincs,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,délnyugat,kertre néz,|nincs megadva|,|nincs megadva|,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,,,,,|nincs megadva|
48.0,"VIII. kerület, Józsefváros - Csarnoknegyed ",53.0,2.0,0,felújítandó,1950 előtt,összkomfortos,2,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,|nincs megadva|,délnyugat,utcai,2 m|2|,nem,nem tetőtéri,"utca, közterület",gáz (konvektor),|nincs megadva|,,2.0,,,|nincs megadva|
79.6,"VIII. kerület, Bezerédj utca ",83.0,2.0,0,felújított,1950 és 1980 között,|nincs megadva|,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,északnyugat,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
85.4,"VIII. kerület, Józsefváros - Palotanegyed ",104.0,3.0,0,felújított,1950 előtt,duplakomfortos,1,|nincs megadva|,|nincs megadva|,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,észak,utcai,|nincs megadva|,|nincs megadva|,nem tetőtéri,|nincs megadva|,gázkazán,|nincs megadva|,,,,,|nincs megadva|
41.5,"VIII. kerület, Delej utca ",50.0,2.0,0,jó állapotú,|nincs megadva|,összkomfortos,földszint,2,nincs,3 m-nél magasabb,van,|nincs megadva|,|nincs megadva|,25 000  Ft/hó,|nincs megadva|,nem,egy helyiségben,északkelet,udvari,|nincs megadva|,|nincs megadva|,nem tetőtéri,udvari beálló - benne van az árban,gázkazán,|nincs megadva|,,,,,|nincs megadva|
74.99,"VIII. kerület, József körút ",80.0,3.0,0,felújított,|nincs megadva|,összkomfortos,2,3,van,|nincs megadva|,van,|nincs megadva|,|nincs megadva|,40 000  Ft/hó,|nincs megadva|,|nincs megadva|,külön és egyben is,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,fan-coil,|nincs megadva|,,,,,|nincs megadva|
65.0,"VIII. kerület, Baross utca ",94.0,3.0,1.0,jó állapotú,|nincs megadva|,összkomfortos,3,3,nincs,3 m-nél magasabb,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,nem,külön helyiségben,délnyugat,utcai,|nincs megadva|,nem,"legfelső emelet, nem tetőtéri","utca, közterület",gázkazán,|nincs megadva|,,,,,|nincs megadva|
65.0,"VIII. kerület, Harminckettesek tere ",65.0,3.0,0,felújított,|nincs megadva|,|nincs megadva|,2,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,kertre néz,4 m|2|,|nincs megadva|,,|nincs megadva|,házközponti egyedi méréssel,|nincs megadva|,,4.0,,,|nincs megadva|
111.11,"VIII. kerület, Józsefváros - Orczynegyed ",82.0,4.0,0,befejezetlen,,duplakomfortos,4,6,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,külön és egyben is,dél,kertre néz,12 m|2|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"mennyezeti hűtés-fűtés, hőszivattyú",|nincs megadva|,,12.0,,|nincs megadva|,|nincs megadva|
69.96,"VIII. kerület, Józsefváros - Orczynegyed ",51.0,2.0,0,befejezetlen,,összkomfortos,1,7,van,3 m-nél alacsonyabb,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,egy helyiségben,nyugat,utcai,|nincs megadva|,nem,nem tetőtéri,teremgarázs hely - megvásárolható,"mennyezeti hűtés-fűtés, hőszivattyú",|nincs megadva|,,,,|nincs megadva|,|nincs megadva|
35.0,"VIII. kerület, Práter utca ",42.0,3.0,0,felújított,|nincs megadva|,|nincs megadva|,földszint,4,van,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,|nincs megadva|,15 000  Ft/hó,|nincs megadva|,|nincs megadva|,|nincs megadva|,utcai,|nincs megadva|,|nincs megadva|,|nincs megadva|,"utca, közterület",egyéb,|nincs megadva|,,,,,|nincs megadva|
